TARGETID,Redrock_z,best_z,best_quality,Redrock_spectype,best_spectype,all_VI_issues,all_VI_comments,merger_comment,N_VI,DELTACHI2,ZWARN,ZERR,TARGET_RA,TARGET_DEC,FIBER,FLUX_G,FLUX_R,FLUX_Z,FIBERFLUX_G,FIBERFLUX_R,FIBERFLUX_Z,EBV,TILEID
39627664645953360,0.3665,1.355,4.0,GALAXY,GALAXY,,there are two objects both quality 4; redrock redshift is good and z_VI is for second object,Two objects / select the high redshift one,2,2714.9484148025517,0,4.490582645000035e-06,37.28170979245138,-5.034565167213163,4148,1.3533107,1.8987843,2.6727893,0.82965505,1.1640608,1.6385691999999998,0.034694273,80606
39627670668970053,0.8453,0.8453,4.0,GALAXY,GALAXY,S,unexplained spike at 8850AA There might be two objects in spectrum (z=0.8453; z=1.3755),Second object at 1.3755,2,436.49859273433685,0,1.23849341871735e-05,37.16344396419722,-4.741009043364887,4333,0.67351216,1.0108479,1.8637903,0.20421135,0.3064928,0.56510806,0.04013448,80606
39627676650054475,0.2904,0.8563,4.0,GALAXY,GALAXY,R,Redrock missed the correct redshift. OII; MgII; Balmer lines at z=0.8567.There might be two objects,Robust,2,0.7418268024921417,4,5.0749478414401477e-05,34.84136464210915,-4.487450010394976,1626,0.7178074000000001,1.3608261,3.4329739000000004,0.21788943,0.41307688,1.0420744,0.021236008,80606
39627700813438783,0.0696,0.0696,4.0,GALAXY,GALAXY,,possibly two objects in spectrum,none,2,6309.734451532365,0,2.0382208540340874e-06,37.50023968855938,-3.4199449158407984,3039,0.4002874,0.27951697,0.17571351,0.16717117,0.11673407,0.073382854,0.031038262,80606
39627652608298006,0.262,0.262,4.0,GALAXY,GALAXY,,plausible resolved doublet but weak + Balmer break + convincing Ha Two objects 1.4100 0.2620,none,2,25.70330989360809,0,1.4725874189264706e-05,37.244014332611044,-5.406449421821827,4621,0.90742165,1.4834297,2.8573623,0.35766706,0.58470494,1.1262508999999998,0.024580512,80606
39627700817625765,0.0701,0.0701,4.0,GALAXY,GALAXY,,possibly two objects in spectrum,none,2,2937.543781042099,0,2.9281415573007215e-06,37.56740197563144,-3.431882552012686,3046,0.66387963,0.9126946,2.4189353,0.13226074,0.18183063,0.4819099,0.03168598,80606
39627712859473332,0.9714,0.3729,4.0,GALAXY,GALAXY,RS,another emission line visible in bad calibration region so possibly two objects,none,2,151.79527467489245,0,5.803887414429908e-05,36.291561835605975,-2.9309141947207094,2679,0.38582087,0.5615614000000001,1.0874663999999998,0.20924105,0.30454990000000004,0.58976233,0.0258335,80606
39627700805043446,1.3352,1.3352,4.0,GALAXY,GALAXY,,Two objects in spectrum; z_VI is for 2nd object; redrock redshift for 1st object is quality 4 too bad splicing,Second redshift 0.9564,2,95.61391687393187,0,2.690883551768725e-05,36.83101193889429,-3.617581381394693,3361,0.41476327,0.519201,1.0905313,0.25152263,0.31485623,0.661325,0.029829815,80606
39627658601957819,0.2488,0.24915,4.0,GALAXY,GALAXY,R,Two galaxies with a few 100 km/s Hb OII Ha SII lines splitted in two ! Two objects in spectrum z=0.2482 and 0.2495 + two resolved doublets nested,none,2,1966.0600769519808,0,6.53024874515312e-06,35.92811429798913,-5.195685732830452,643,0.36891085,0.4010327,0.14727044,0.12886418,0.14008465,0.051443014,0.025740655,80606
39627700779883170,0.1424,0.1424,4.0,GALAXY,GALAXY,,Two objects in spectrum; other one at 0.2192,none,2,2235.207135438919,0,4.325206161637777e-06,35.49642318841528,-3.5142152785276664,2308,1.1366556,1.1630151000000002,0.52278477,0.31572336,0.32304513,0.14521143,0.02442745,80606
39627682710817303,0.507,1.024,3.0,GALAXY,GALAXY,R,most significant feature at 7547AA (seen in both R and Z) could be a broad noisy doublet (see 2nd fit) + unexplained line at 6100AA Two objects in spectrum; 2nd redshift is z=1.0240 based on broad unresolved doublet at 7550A,Broad [OII] second redshift 0.2176,2,8.168449625372888,4,6.085926350484624e-05,36.86618749794839,-4.268714106783445,3540,0.5637741,1.021326,2.1539200000000003,0.28799240000000004,0.52172333,1.1002855,0.025553973,80606
39633348338912961,0.9421,0.9421,4.0,GALAXY,GALAXY,,Two objects in spectrum possiblly 2nd at z 0.7376,none,2,1521.9158067703247,0,2.234159770643606e-05,106.41319800599994,57.05422292197682,2983,0.35065868,0.44856027,0.83426046,0.24662508,0.31548116,0.58675164,0.046193186,80608
39633328101394761,0.7157,0.7157,4.0,GALAXY,GALAXY,R,an extra emission line at 8200A possibly two objects in spectrum best fit doublet is not secure (broad and noisy) + 3rd fit gives a more robust resolved doublet +,Two objects in the fiber,2,214.7504211962223,0,4.398225571371053e-05,107.80145017650328,55.382726293468544,4995,0.36765492,0.70078033,1.6048813,0.15051186,0.28688788,0.6570119000000001,0.05958172,80608
39633348343107671,0.6454,0.6454,4.0,GALAXY,GALAXY,R,Two objects in spectrum 2nd at 0.711 likely 2 objects in spectrum / z_VI=0.7110 matches broad OII + KH absorption + Hbeta / z_pipe=0.6454 matches OIII but weak OII,Two objects 0.6454 / 0.7110,2,195.3579607009888,0,1.0109144537329468e-05,106.89476443171257,56.93634967928682,2517,0.32307926,0.7198464,1.6825693,0.23238334,0.5177687,1.2102326,0.045522794000000005,80608
39633334946498327,0.0373,0.0373,4.0,GALAXY,GALAXY,,There might be two objects. Spectrum if from foreground galaxy,none,2,40603.154334545135,0,7.636724822116539e-07,108.4724758689578,55.98856019905228,4155,0.79023546,0.8450218,0.2579192,0.37752247,0.40369576,0.12321680000000003,0.069225624,80608
39633341699328994,1.4276,1.4276,4.0,GALAXY,GALAXY,,Two objects in spectrum z 0.6995,none,2,424.36554431915283,0,1.9186811318947628e-05,109.0078876657655,56.43333378820043,3665,0.40391755,0.4050788,0.33802253,0.31445596,0.31536,0.26315570000000005,0.077406995,80608
39633331536528407,0.8365,0.8365,4.0,GALAXY,GALAXY,R,probably two objects in image / two doublets visible + extra emission lines Two redshift / 0.8365 and 0.9357,Two objects ,2,20.916205406188965,0,1.5787657826000767e-05,108.0093292106822,55.797784441996725,4132,0.39749908,0.54155666,1.3780108999999998,0.14951026,0.20369427,0.5183075,0.06446764,80608
39633351639830066,1.5398,1.5398,4.0,GALAXY,GALAXY,R,Two objects in spectrum ? best fit resolved doublet secure but there is a weaker resolved doublet at 8190AA (would give z=1.1962),Two galaxies 1.1961 and 1.5398,2,63.06462287902832,0,3.730741435984795e-05,106.73582946792892,57.350190661185856,2894,0.42562646,0.5418221,0.82464826,0.23758169,0.30244124,0.46031284,0.049695004,80608
39633341699326403,1.2873,1.2873,4.0,GALAXY,GALAXY,R,Two objects in spectrum,Two objects 0.7773 | 1.2873,2,171.56705570220947,0,1.4721291416635645e-05,108.756738271714,56.60994169672282,3673,0.26518902,0.32119933,0.5351835,0.18533441,0.22447872,0.37402725,0.06755721599999999,80608
39633354902996031,0.7917,0.7917,4.0,GALAXY,GALAXY,R,maybe 2 objects faint one at 0.7519 there are two objects here / I have chosen the one z_pipe did not choose to flag it!,Two objects in the fiber,2,1128.3319611251354,0,3.1167481181072514e-05,105.14762822306079,57.45709316683861,2032,1.1313362,2.2125056,5.039511,0.34921655,0.6829479,1.5555772,0.052140698,80608
39633351623049259,0.6671,0.6671,3.5,GALAXY,GALAXY,,Two objects in spectrum: best fit weak broad doublet +  second weaker resolved doublet at 7140AA with plausible OIII gives z=0.9151)  unidentified feature looks OII at 7150A z0.9148,none,2,539.2607977464795,0,3.376056815275254e-05,104.50167025290669,57.166605616462,2177,0.4101007,0.92673033,2.1855464,0.12347839,0.27903190000000005,0.65805244,0.055308547,80608
39627847643431747,0.3408,0.3408,3.0,GALAXY,GALAXY,,strong peak not on noise spike at D1 and possibly two objects in spectrum Two objects in spectrum: Galaxy at z~0.34 (Redrock fit) and possible OII ELG at 1.1232,none,2,787.4330417364836,0,5.375028853556588e-05,150.03341326558433,2.4363517385717794,2143,0.52328473,0.6430765,1.7983911,0.33953574,0.4172632000000001,1.1668946000000002,0.017450582,80610
39627859710447658,0.3458,0.3458,4.0,GALAXY,GALAXY,,Another redshift at 0.8888,none,2,361.2049847841263,0,1.05723049875288e-05,149.4758711127112,3.0582817435713694,2376,0.998903,1.9509133,3.6408153,0.23297198,0.45500728,0.8491394,0.025740879,80610
39627871781654286,0.7185,0.7185,4.0,GALAXY,GALAXY,,Two objects in spectrum; 2nd redshift is z=0.4844 also confidence 4,none,2,1772.1801813840866,0,8.647311264308984e-06,149.6401166643041,3.445879356363,2200,0.851771,1.6519370999999998,3.2258365,0.34036252,0.66010404,1.2890247,0.027847992,80610
39627847647627307,0.1678,0.1678,4.0,GALAXY,GALAXY,CS,possibly two objects in spectrum inclusing a star,low-z galaxy,2,824.8101207017899,0,5.309571592430852e-06,150.3341215178491,2.386093121113413,3998,0.42093483,0.45993462,0.55293655,0.18813567,0.20556651,0.24713348,0.018265769,80610
39627865746050527,0.88,0.88,4.0,GALAXY,GALAXY,,z=0.8002 gives a second resolved doublet and a secure Hb line at 8755AA Two objects in spectrum; possible 2nd object at z-0.8001 (possible poorly resolved doublet) quality flag 2,none,2,999.8879470825196,0,9.09221480677414e-06,149.4139809622776,3.1526639562031233,2088,0.48781168,0.990245,2.3667963,0.27619419,0.560667,1.3400568000000002,0.029907411,80610
39627871806817946,0.8605,0.8605,4.0,GALAXY,GALAXY,,Two objects in spectrum; possible 2nd object with z=1.1605 Triple [OII],none,2,112.0184193328023,0,3.945992633680375e-05,151.0541120115764,3.4068149510621764,3163,0.48743895,0.78549993,2.51865,0.15118115,0.24362595,0.7811695,0.021091273,80610
